Borrower Number,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10
1860,6,1,3,2,5,4,2,6,8,3
1861,6,6,5,2,3,7,2,2,5,4
1862,6,7,1,7,4,7,7,7,1,7
1863,1,6,3,5,1,5,4,2,7,6
1864,6,4,1,5,5,8,1,1,8,2
1865,7,6,7,1,2,4,2,5,3,1
1866,4,2,5,6,4,1,7,8,1,7
1867,6,5,1,3,3,6,2,6,7,5
1868,3,7,1,1,7,2,4,8,6,8
1869,4,5,8,4,1,5,2,4,1,6
1870,2,8,2,1,6,6,4,4,8,3
1871,5,7,4,8,7,8,4,8,6,6
1872,4,3,8,3,6,2,4,2,4,1
1873,3,5,3,8,5,4,3,5,5,1
1874,1,7,1,6,5,6,7,3,2,7
1875,4,3,4,1,6,5,5,3,4,4
1876,4,4,6,7,3,7,1,1,1,1
1877,3,6,8,6,6,7,8,1,1,8
1878,6,6,2,3,6,4,2,5,6,3
1879,1,1,4,7,8,3,8,2,8,2
1880,3,3,1,4,4,4,4,7,8,8
1881,4,3,5,6,6,2,3,1,5,8
1882,3,3,5,2,1,5,7,3,5,2
1883,6,8,1,4,5,3,6,5,8,7
1884,4,7,2,1,1,1,6,5,1,1
1885,4,5,1,4,1,6,7,7,7,3
1886,2,2,7,5,5,2,2,1,5,2
1887,1,8,1,8,1,8,6,3,1,3
1888,6,3,3,2,6,8,1,4,7,7
1889,8,4,6,7,1,5,8,6,6,2
1890,8,4,3,8,7,6,1,1,7,6
1891,5,1,2,4,1,8,4,8,1,3
1892,4,8,7,8,5,6,8,7,4,2
1893,8,5,7,7,7,8,5,3,7,1
1894,8,7,4,5,2,2,7,8,4,5
1895,6,6,7,1,3,5,8,1,6,4
1896,6,8,5,5,1,3,5,8,5,2
1897,7,4,4,4,1,4,6,7,1,3
1898,5,7,7,3,8,3,4,3,2,6
1899,2,3,1,5,4,2,6,2,1,8
1900,2,5,5,1,8,3,6,6,8,8
1901,6,6,2,5,6,7,4,5,2,3
1902,6,2,4,5,5,1,2,2,7,3
1903,3,1,1,2,8,2,1,6,6,6
1904,2,4,8,7,8,6,8,8,1,7
1905,2,2,2,7,8,3,2,2,2,8
1906,4,4,2,5,4,8,4,6,8,6
1907,2,1,8,2,5,7,7,4,3,1
1908,5,8,7,1,2,1,4,5,4,7
1909,3,3,4,6,2,7,7,5,5,5
1910,3,6,8,6,6,8,4,2,4,2
1911,4,6,7,8,8,3,5,1,5,6
1912,2,3,2,6,1,7,6,1,7,2
1913,1,1,5,4,6,6,7,3,6,4
1914,3,8,3,5,7,3,4,8,2,6
1915,2,3,8,8,7,1,7,3,8,6
1916,6,6,1,5,4,5,1,6,6,5
1917,4,5,2,4,1,8,3,2,5,8
1918,7,7,7,5,8,3,1,3,4,4
1919,4,1,4,1,6,5,6,3,8,8
1920,2,5,6,8,7,6,2,3,2,2
1921,6,5,5,4,5,3,2,1,6,8
1922,1,7,7,4,8,4,3,5,6,4
1923,5,1,3,8,3,1,3,6,8,1
1924,7,4,7,7,6,3,8,4,6,7
1925,2,8,6,7,5,7,1,8,4,4
1926,2,4,8,3,5,2,2,3,8,6
1927,3,2,1,1,7,4,1,1,8,6
1928,1,5,5,4,4,1,2,4,8,8
1929,4,8,5,6,1,3,2,2,1,1
1930,5,7,8,7,8,3,4,1,8,8
1931,8,7,5,2,7,3,3,4,2,5
1932,3,3,3,7,1,2,5,8,5,7
1933,7,5,8,2,7,3,4,1,4,3
1934,7,5,1,7,2,2,4,2,6,6
1935,7,8,6,2,6,4,6,7,3,2
1936,4,5,6,8,4,6,4,6,5,1
1937,2,2,7,3,7,2,1,4,1,6
1938,7,1,1,8,1,4,3,3,6,3
1939,7,6,1,8,2,3,8,5,2,6
1940,2,1,4,3,2,2,6,7,1,5
1941,8,7,8,2,1,8,2,4,3,2
1942,2,8,3,8,8,3,5,1,8,6
1943,1,8,8,3,5,6,1,6,1,1
1944,8,2,3,3,6,8,8,2,6,3
1945,2,6,8,3,3,6,4,3,4,8
1946,4,2,3,2,1,4,2,5,7,8
1947,7,1,2,4,4,5,1,6,7,6
1948,6,7,4,2,4,8,1,2,3,4
1949,5,5,1,2,7,1,8,1,5,4
1950,7,7,3,1,5,4,4,5,6,7
1951,3,8,7,5,5,8,8,1,7,3
1952,8,6,8,5,1,2,1,8,1,7
1953,8,1,1,5,8,2,3,1,2,5
1954,5,3,6,8,3,4,2,1,4,8
1955,1,6,7,6,2,2,3,8,8,3
1956,4,5,5,7,1,1,7,3,2,8
1957,3,7,1,2,1,1,8,1,1,8
1958,5,2,2,4,1,7,3,8,2,4
1959,1,8,8,3,4,6,5,1,6,6
1960,2,1,8,3,2,5,2,6,6,7
1961,3,7,6,8,3,2,7,6,2,3
1962,6,3,3,1,2,7,2,7,3,7
1963,6,4,3,6,2,6,4,8,1,6
1964,2,4,1,8,3,1,4,7,4,5
1965,2,2,5,5,6,5,5,3,7,6
1966,1,2,1,1,3,1,7,8,1,4
1967,4,7,1,2,1,3,1,2,5,2
1968,3,6,8,5,5,4,6,1,2,8
1969,8,3,4,2,2,2,1,5,1,6
1970,7,3,5,4,2,1,1,8,2,7
1971,1,7,2,1,5,7,5,2,2,2
1972,4,2,4,7,6,7,5,4,7,4
1973,7,8,8,6,3,7,8,2,1,1
1974,4,1,7,3,3,4,2,3,4,8
1975,2,7,1,3,1,3,1,6,6,8
1976,5,3,3,8,8,1,7,2,2,8
1977,4,7,7,1,5,3,4,6,3,1
1978,8,6,4,2,3,2,6,4,2,4
1979,1,7,4,6,3,3,4,4,3,5
1980,8,1,8,3,1,4,6,2,6,3
1981,5,7,2,8,8,6,4,4,7,3
1982,8,2,7,4,6,7,8,2,8,1
1983,8,7,6,4,3,7,6,7,6,6
1984,5,5,6,7,8,6,8,7,5,2
1985,3,8,4,5,5,5,8,4,8,3
1986,7,8,2,6,8,8,6,3,5,5
1987,2,1,7,8,1,1,3,4,5,3
1988,4,6,7,8,1,7,7,2,1,4
1989,2,7,5,8,7,7,2,1,3,7
1990,2,8,2,8,4,2,6,5,3,6
1991,7,3,7,7,6,1,4,1,5,2
1992,3,8,4,7,7,5,8,6,7,3
1993,3,6,5,1,2,2,4,4,5,2
1994,5,5,8,3,5,2,8,5,1,5
1995,2,6,6,1,5,6,6,8,8,6
1996,8,7,5,2,6,1,2,5,2,3
1997,4,1,3,7,6,1,4,7,3,6
1998,7,5,5,5,8,4,4,8,3,6
1999,6,1,5,7,8,3,8,8,2,4
2000,6,8,8,8,1,3,5,5,5,5
